x1,y1,x2,y2,scale,img_id,annorect_id
598,341,641,382,1.42593127464124,984,1499
482,363,524,402,1.37555806856708,984,1500
1155,424,1224,492,2.3250290320768,985,1501
727,384,771,427,1.47653648786611,985,1502
549,367,592,406,1.3932408262752,985,1503
414,365,451,402,1.25582164338731,985,1504
341,357,367,382,0.865665062249829,985,1505
282,345,308,371,0.882469262920811,985,1506
457,376,492,412,1.20502946022079,986,1507
575,341,606,375,1.10426083875142,986,1508
616,375,659,410,1.33064796246039,986,1509
998,384,1071,441,2.22281983075552,986,1510
1314,425,1390,494,2.46359736970147,986,1511
490,365,537,406,1.49687674843322,987,1512
786,335,824,371,1.25628022351703,987,1513
684,320,722,349,1.14724016666084,987,1514
465,478,518,533,1.83313501957712,988,1515
816,441,853,480,1.2902092853487,988,1516
559,488,606,527,1.46576942252184,989,1517
1575,516,1629,563,1.71813852759316,990,1518
360,206,413,262,1.85049182651532,991,1519
822,179,879,236,1.93464415332639,991,1520
1023,209,1066,256,1.52885839762877,991,1521
573,206,612,248,1.37555806856708,991,1522
539,158,596,221,2.03901152522491,992,1523
901,168,962,232,2.12193119586852,992,1524
412,179,462,239,1.8744599222176,992,1525
149,210,187,255,1.41355721497221,992,1526
384,247,425,295,1.51504455380032,993,1527
894,181,949,243,1.98910633199937,993,1528
997,232,1048,284,1.74805034252449,993,1529
1116,243,1156,292,1.51808300168337,993,1530
130,258,160,299,1.21928503640453,993,1531
581,251,616,283,1.13816694733242,993,1532
569,234,623,295,1.95522684105963,994,1533
768,252,805,291,1.2902092853487,994,1534
882,264,926,313,1.58054167929859,994,1535
1145,223,1209,296,2.32997854067371,994,1536
312,265,348,301,1.22188051789035,994,1537
718,255,818,355,3.39411254969543,995,1538
810,114,910,251,4.0707424384257,996,1539
1161,200,1261,320,3.74891984443519,996,1540
616,29,739,165,4.40090899701414,997,1541
276,139,339,212,2.31422730085011,997,1542
633,296,727,398,3.32899984980474,998,1543
918,300,1014,384,3.06148199406758,998,1544
1324,129,1469,271,4.87081759050778,998,1545
704,249,782,343,2.93153884504367,1000,1546
814,263,898,339,2.71868203363321,1000,1547
535,202,637,300,3.39479130433669,1001,1548
1192,218,1261,290,2.39339089995763,1001,1549
1300,171,1357,247,2.28,1004,1550
778,612,851,684,2.46079011701526,1004,1551
892,96,1065,363,7.63554634587467,1005,1552
1014,43,1182,288,7.12961597843811,1006,1553
890,94,1073,453,9.67083863995258,1007,1554
297,18,350,90,2.14568590432057,1008,1555
1537,12,1665,159,4.67803035475402,1009,1556
1059,24,1163,125,3.47933786804329,1011,1557
1112,245,1192,327,2.74944067039098,1012,1558
1008,288,1096,373,2.93634875312862,1013,1559
904,2,1002,108,3.46465582706277,1014,1560
268,7,312,60,1.65321504953227,1015,1561
262,192,327,280,2.62567020015843,1016,1562
443,120,488,166,1.54441445214683,1017,1563
335,124,371,164,1.29154790851908,1017,1564
226,135,261,168,1.15449729319735,1017,1565
270,186,353,274,2.90320650316163,1018,1566
765,170,822,230,1.98620844827526,1019,1567
563,172,672,274,3.5827587136172,1019,1568
500,84,549,138,1.75002628551688,1020,1569
604,178,693,282,3.28519588457066,1020,1570
800,158,844,216,1.74722637342732,1021,1571
464,236,532,318,2.55664780523247,1022,1572
466,450,536,525,2.46219414344198,1023,1573
435,33,492,118,2.45622148838414,1024,1574
365,2,503,155,4.94499019210352,1025,1575
394,26,498,141,3.72123850350928,1026,1576
332,73,439,202,4.02241718373418,1027,1577
371,83,452,177,2.97803156464131,1028,1578
429,6,524,133,3.80640302648051,1029,1579
379,2,445,71,2.2915915866489,1030,1580
238,38,279,82,1.44339599556047,1031,1581
305,7,446,189,5.52547554514541,1032,1582
286,1,338,41,1.57451706881825,1033,1583
409,120,486,220,3.02904341335676,1034,1584
241,170,297,240,2.15144974377744,1035,1585
341,153,414,241,2.74409329287472,1036,1586
548,148,707,317,5.56893095665586,1037,1587
1098,221,1160,285,2.13856026335476,1037,1588
716,247,760,295,1.56276677722557,1038,1589
714,366,784,452,2.66129592492079,1039,1590
904,233,1011,360,3.98559004414654,1040,1591
698,146,762,213,2.22372660190051,1041,1592
660,142,711,205,1.94533287639931,1042,1593
385,52,441,115,2.02298788923711,1043,1594
502,45,552,116,2.08413435267499,1044,1595
205,4,270,108,2.94340211320166,1045,1596
91,40,182,154,3.50079305300956,1046,1597
477,48,609,198,4.79543783193985,1047,1598
153,91,249,212,3.70697073093382,1048,1599
635,80,712,184,3.10565935028296,1048,1600
565,78,648,188,3.30721393320722,1049,1601
257,80,330,196,3.28940116130581,1049,1602
634,72,707,160,2.74409329287472,1050,1603
618,227,691,293,2.36189754223167,1051,1604
421,339,493,423,2.65522880370035,1052,1605
1296,442,1372,528,2.75446401319749,1052,1606
1391,342,1475,412,2.62424389110464,1053,1607
867,458,932,535,2.41840939462284,1053,1608
43,155,75,189,1.12057128287316,1054,1609
251,34,301,96,1.91158154416703,1055,1610
231,50,273,101,1.58563551927926,1056,1611
256,78,306,146,2.02569099321688,1057,1612
264,133,345,242,3.25923181133223,1058,1613
461,172,527,269,2.81578408263134,1059,1614
458,122,552,229,3.41821005791043,1060,1615
373,42,466,148,3.38434040841048,1061,1616
432,104,538,213,3.64902617146,1062,1617
388,51,475,161,3.36590908968142,1063,1618
439,72,527,185,3.43736643376874,1064,1619
435,78,550,186,3.78629951271687,1065,1620
435,127,513,237,3.23635350355921,1066,1621
281,2,322,38,1.30948539510756,1067,1622
262,33,309,86,1.70010823184878,1068,1623
387,69,472,208,3.91030638185808,1069,1624
531,54,596,153,2.84235395403176,1070,1625
169,81,279,222,4.29197576880392,1071,1626
1142,89,1256,230,4.35168381204333,1072,1627
666,93,751,187,3.04156801666509,1073,1628
713,51,829,213,4.78196612284111,1074,1629
393,54,432,96,1.37555806856708,1075,1630
429,5,464,54,1.44519064486316,1076,1631
205,7,245,57,1.53674981698388,1077,1632
200,27,241,78,1.57048782230236,1078,1633
223,102,267,151,1.58054167929859,1079,1634
290,136,330,185,1.51808300168337,1080,1635
286,191,327,236,1.46104620050154,1081,1636
285,77,334,140,1.91549471416655,1082,1637
275,72,320,144,2.03773992452423,1083,1638
257,79,308,148,2.05925034903481,1084,1639
298,129,399,216,3.19929992342075,1085,1640
370,110,454,213,3.18983385147252,1086,1641
268,281,322,361,2.31646627430662,1087,1642
338,267,393,349,2.36968858713545,1087,1643
545,85,633,173,2.98681904373198,1087,1644
395,38,451,97,1.95227866863314,1088,1645
867,67,972,205,4.16169965278611,1089,1646
909,240,1000,379,3.98732391460739,1090,1647
253,449,321,509,2.17647053736089,1090,1648
414,176,481,247,2.34292125347823,1091,1649
766,81,854,176,3.10788416772569,1092,1650
217,140,257,179,1.34078186145249,1093,1651
422,173,469,223,1.64693169257259,1093,1652
278,141,355,224,2.71719855733805,1094,1653
519,219,646,393,5.17003675035294,1095,1654
1184,426,1314,568,4.62048309162581,1095,1655
1532,382,1646,505,4.02492235949962,1095,1656
421,68,455,98,1.08823526868044,1096,1657
394,186,441,231,1.56166065455975,1097,1658
824,201,871,239,1.45056127068111,1098,1659
738,94,793,146,1.81656378913596,1099,1660
675,34,733,96,2.03759858657195,1100,1661
633,84,691,149,2.09075680077813,1101,1662
635,132,693,194,2.03759858657195,1102,1663
662,188,714,241,1.78198989896127,1103,1664
638,38,705,124,2.61644032991391,1104,1665
661,78,714,141,1.97588663642427,1105,1666
288,163,367,244,2.71550216350494,1106,1667
482,309,547,405,2.78244784317694,1106,1668
581,268,660,353,2.7850342906327,1107,1669
951,337,1025,425,2.75947821154652,1107,1670
219,354,300,447,2.9598918899176,1107,1671
323,178,359,219,1.30948539510756,1108,1672
151,143,193,192,1.5488834688252,1109,1673
262,2,314,57,1.81656378913596,1110,1674
338,152,376,199,1.45056127068111,1111,1675
317,157,361,214,1.72816665862989,1112,1676
316,161,350,205,1.33453812234795,1113,1677
243,91,344,189,3.3775257215897,1114,1678
403,62,474,154,2.78906435924308,1115,1679
423,84,499,186,3.05281509430231,1116,1680
427,38,520,185,4.17475843612538,1117,1681
419,59,507,204,4.0707424384257,1118,1682
346,45,452,164,3.82474469736216,1119,1683
427,96,511,195,3.11602824120707,1120,1684
441,44,516,154,3.19524646936664,1121,1685
448,202,518,284,2.58755173861316,1122,1686
340,85,460,238,4.66668876185245,1123,1687
558,62,651,192,3.83617309307075,1124,1688
1242,367,1307,460,2.72312761360903,1125,1689
1035,342,1139,474,4.0331426952192,1126,1690
526,215,586,275,2.03646752981726,1127,1691
62,413,136,485,2.47793462383494,1127,1692
396,151,480,253,3.17127103855851,1128,1693
626,136,660,189,1.51123790317739,1128,1694
513,72,624,200,4.06621199644091,1129,1695
534,167,584,225,1.83784221303136,1130,1696
166,247,225,309,2.05406913223484,1130,1697
301,251,348,301,1.64693169257259,1131,1698
632,231,675,275,1.47653648786611,1131,1699
127,200,181,266,2.04662453811147,1132,1700
960,314,1031,396,2.60319803318918,1132,1701
213,131,267,198,2.06525543214393,1133,1702
716,158,767,214,1.81783167537591,1133,1703
189,56,285,161,3.41450084199726,1134,1704
1109,144,1160,189,1.63235290302067,1134,1705
459,78,516,156,2.31857887508706,1135,1706
624,28,679,96,2.09900547879228,1135,1707
885,121,926,160,1.35806921767633,1136,1708
236,112,312,204,2.86395530691385,1136,1709
1035,185,1076,228,1.42593127464124,1137,1710
134,106,201,178,2.36043385842518,1137,1711
562,104,608,147,1.51123790317739,1138,1712
313,82,347,117,1.17109179828056,1138,1713
336,118,360,140,0.781383388612786,1139,1714
479,19,539,101,2.43857007280906,1139,1715
336,73,383,130,1.77307867845733,1140,1716
440,107,474,147,1.25994285584704,1141,1717
243,94,276,128,1.13715434308628,1141,1718
546,137,600,200,1.99142160277526,1142,1719
345,97,373,130,1.03867608040236,1142,1720
616,96,644,127,1.00255673156186,1142,1721
199,157,238,202,1.4291591933721,1143,1722
473,93,513,136,1.4094764985625,1143,1723
462,103,502,152,1.51808300168337,1144,1724
538,100,555,120,0.629971427923521,1144,1725
401,109,427,141,0.989545350148239,1144,1726
425,106,448,129,0.780645886429948,1145,1727
666,102,714,152,1.66346145131169,1145,1728
104,155,159,202,1.73631333577785,1145,1729
287,88,314,123,1.06089773305442,1146,1730
414,115,456,166,1.58563551927926,1146,1731
463,87,480,107,0.629971427923521,1146,1732
457,91,480,110,0.715988826728462,1147,1733
729,141,777,205,1.92,1147,1734
92,150,155,209,2.07152118019585,1147,1735
347,95,370,120,0.815293812070225,1148,1736
488,119,517,151,1.03645549832108,1149,1737
170,102,205,141,1.25765496063109,1149,1738
533,233,638,332,3.46349187959204,1150,1739
466,158,573,329,4.84122298598195,1151,1740
709,41,791,142,3.12230683950184,1151,1741
275,109,335,173,2.10544437114829,1152,1742
633,96,693,159,2.088,1153,1743
924,175,1004,240,2.4738633753706,1153,1744
307,125,379,195,2.41005892044157,1153,1745
871,38,980,189,4.46954494328002,1154,1746
300,51,408,201,4.43604147861582,1154,1747
393,274,500,388,3.75237524775974,1155,1748
104,265,211,373,3.64871045713414,1155,1749
244,7,371,139,4.39619471816251,1156,1750
872,89,987,238,4.51723101025396,1157,1751
358,104,479,281,5.14574775907253,1157,1752
349,14,415,109,2.77623053797771,1158,1753
511,162,583,259,2.89923576136885,1158,1754
102,159,164,228,2.22631534154531,1158,1755
358,509,453,628,3.65446795033148,1159,1756
1093,193,1196,323,3.98060095965421,1159,1757
1068,567,1204,702,4.5990538157321,1159,1758
314,433,477,626,6.06293394323243,1160,1759
1472,58,1598,223,4.98258727971723,1160,1760
853,151,1079,396,7.99963599171862,1161,1761
318,0,484,77,4.39173769708529,1161,1762
357,1,471,105,3.70347296466438,1162,1763
287,71,391,217,4.30209623323328,1163,1764
58,1,119,59,2.02013860910582,1164,1765
293,197,327,227,1.08823526868044,1165,1766
95,78,159,153,2.36628316141581,1166,1767
200,128,247,176,1.61229277738257,1167,1768
245,115,315,188,2.42732445297286,1168,1769
900,200,1009,353,4.50855187393913,1169,1770
889,181,993,319,4.14721111109623,1170,1771
946,191,1044,326,4.00368630139775,1171,1772
853,179,982,339,4.93262769728266,1172,1773
979,132,1114,304,5.24766462343012,1173,1774
965,130,1077,304,4.96631855603323,1174,1775
703,4,868,119,4.8269244866685,1175,1776
657,0,852,143,5.80353547417434,1176,1777
912,81,1031,209,4.19451069852015,1177,1778
263,46,320,96,1.81973184837767,1178,1779
1033,158,1296,467,9.73850091133127,1179,1780
693,204,905,454,7.86687638138543,1180,1781
382,65,642,365,9.52772795581402,1181,1782
295,81,375,175,2.96242063184822,1182,1783
300,99,409,212,3.76807643234582,1183,1784
287,96,381,215,3.63954282843326,1184,1785
310,47,405,167,3.67325468760335,1185,1786
322,122,390,220,2.8627483298397,1186,1787
323,132,391,216,2.59377716853241,1187,1788
487,13,571,104,2.97222341017629,1187,1789
162,9,213,84,2.17673516992766,1187,1790
75,122,134,189,2.1425965555839,1188,1791
414,153,450,202,1.45927105090178,1188,1792
549,146,605,205,1.95227866863314,1188,1793
236,122,296,190,2.17647053736089,1188,1794
420,105,468,145,1.49956793777408,1189,1795
132,234,172,281,1.48121031592411,1189,1796
384,74,464,172,3.03616600336675,1190,1797
98,151,171,235,2.6709099572992,1190,1798
76,140,121,178,1.41355721497221,1191,1799
420,149,457,191,1.34335698903903,1191,1800
478,153,520,194,1.4086589367196,1191,1801
576,159,614,199,1.32413896551684,1191,1802
473,122,524,186,1.96404480600622,1192,1803
82,60,157,138,2.59699518674949,1192,1804
9,130,76,206,2.43159207105139,1192,1805
282,141,321,196,1.61817675177961,1193,1806
83,167,143,238,2.23096750312505,1193,1807
66,100,120,170,2.12179546610883,1194,1808
191,250,245,311,1.95522684105963,1194,1809
332,228,380,279,1.68085692430974,1194,1810
380,199,432,251,1.76493852584162,1195,1811
176,221,224,273,1.6984133772436,1195,1812
257,44,296,97,1.57926565213076,1195,1813
367,72,428,149,2.35762592452662,1197,1814
196,117,267,217,2.94340211320166,1197,1815
272,82,328,163,2.36336031954503,1198,1816
344,77,383,128,1.54086728825035,1198,1817
55,63,136,171,3.24,1198,1818
93,28,171,123,2.95004813520051,1199,1819
6,217,59,277,1.92134952572404,1200,1820
488,168,562,242,2.51164328677462,1200,1821
677,142,745,220,2.48350719749309,1200,1822
774,213,822,261,1.62917402385381,1200,1823
1038,319,1136,420,3.3775257215897,1200,1824
175,114,226,174,1.88991428377056,1200,1825
822,67,907,177,3.33634530586988,1201,1826
362,328,439,416,2.80635849456195,1201,1827
478,387,549,449,2.26224667090041,1201,1828
532,320,596,394,2.34807836325792,1201,1829
651,346,707,407,1.98736810883138,1201,1830
152,354,241,458,3.28519588457066,1201,1831
580,396,663,485,2.92071224190265,1202,1832
922,235,1009,343,3.32839420742195,1203,1833
867,335,948,448,3.3367768879564,1204,1834
1004,180,1102,276,3.29246412281136,1205,1835
1722,367,1789,430,2.20721725256034,1205,1836
924,204,1011,307,3.23581952525168,1206,1837
224,86,268,139,1.65321504953227,1207,1838
213,74,267,136,1.97326125994507,1208,1839
455,51,515,140,2.57606211105245,1214,1840
119,70,190,158,2.71369858311493,1214,1841
375,91,453,209,3.39479130433669,1216,1842
477,133,630,325,5.89213441801865,1217,1843
865,136,958,270,3.91464940958957,1218,1844
878,120,987,248,4.0349275086425,1221,1845
446,0,561,125,4.07646906035113,1221,1846
739,194,881,346,4.99223076389704,1222,1847
919,117,1001,242,3.58789966414893,1222,1848
832,106,936,238,4.0331426952192,1223,1849
517,14,630,162,4.46896498084288,1223,1850
913,149,1026,277,4.09781990819509,1224,1851
568,25,678,191,4.77931543215135,1224,1852
919,154,1019,281,3.87947212904024,1225,1853
694,4,812,177,5.02586589554477,1225,1854
3,35,55,106,2.11213635923441,1228,1855
186,37,232,99,1.8528248702994,1228,1856
261,58,315,113,1.84986918456414,1228,1857
383,58,443,136,2.36177560322737,1228,1858
527,47,573,94,1.57835357255591,1228,1859
599,80,648,140,1.85918691905897,1228,1860
667,59,705,103,1.39530641795987,1228,1861
775,50,821,114,1.89158980754285,1228,1862
119,52,155,102,1.47868049287194,1228,1863
673,27,751,124,2.98730112308753,1229,1864
118,87,216,189,3.39479130433669,1229,1865
397,45,498,167,3.80117876454134,1229,1866
212,62,255,109,1.52885839762877,1230,1867
317,31,377,104,2.26784126428637,1230,1868
634,61,684,119,1.83784221303136,1230,1869
732,71,773,115,1.44339599556047,1230,1870
493,92,541,141,1.64623206140568,1230,1871
397,65,450,136,2.12640541760032,1231,1872
563,77,608,140,1.85810225768121,1231,1873
720,55,761,118,1.80399556540475,1231,1874
781,48,816,95,1.40640819110243,1231,1875
625,64,657,103,1.21075183254043,1231,1876
295,55,335,104,1.51808300168337,1231,1877
183,61,210,96,1.06089773305442,1231,1878
67,44,112,95,1.63235290302067,1231,1879
238,49,278,101,1.57451706881825,1231,1880
510,50,549,94,1.41111020122455,1231,1881
121,18,183,104,2.54445278989413,1232,1882
652,58,713,138,2.4144763407414,1232,1883
206,88,281,170,2.66702530921624,1232,1884
392,45,466,138,2.85236743776113,1232,1885
574,29,625,103,2.15693115328237,1232,1886
740,51,785,104,1.66864735639379,1232,1887
139,145,187,198,1.71612586950958,1233,1888
263,10,292,47,1.12825529026014,1233,1889
410,15,439,47,1.03645549832108,1233,1890
378,67,416,105,1.28976276888426,1233,1891
389,177,424,217,1.27561749752816,1233,1892
603,135,644,177,1.4086589367196,1233,1893
536,83,566,125,1.23873483845414,1233,1894
714,85,746,128,1.28640895519271,1233,1895
800,111,831,156,1.31146330486217,1233,1896
168,84,208,129,1.44499134945508,1233,1897
133,56,199,140,2.56384710932614,1234,1898
413,105,483,193,2.69869301699915,1234,1899
666,117,721,194,2.27101387049925,1234,1900
560,59,612,129,2.0928220182328,1234,1901
237,100,293,166,2.07735216080471,1234,1902
313,20,387,113,2.85236743776113,1235,1903
706,56,779,145,2.76260746397312,1235,1904
630,91,682,146,1.81656378913596,1235,1905
307,352,358,391,1.54086728825035,1236,1906
657,252,714,310,1.95168849973555,1236,1907
842,52,910,117,2.25765896450283,1236,1908
441,152,509,223,2.35945756478052,1236,1909
541,429,572,459,1.0353434212859,1236,1910
713,72,823,168,3.504,1237,1911
437,85,486,138,1.73232791353138,1238,1912
865,272,942,342,2.49749954954951,1239,1913
786,181,868,271,2.92209240100309,1240,1914
974,199,1059,271,2.67349658686896,1241,1915
752,168,830,255,2.80430526155766,1242,1916
897,123,972,206,2.68478379017753,1243,1917
510,132,584,197,2.3638477108308,1244,1918
415,72,509,188,3.5833213643211,1245,1919
195,47,294,184,4.05663900291855,1246,1920
538,7,714,220,6.6313437552279,1247,1921
335,156,419,249,3.00767019468558,1248,1922
327,102,395,193,2.72640422534884,1249,1923
210,33,322,173,4.30289948755487,1250,1924
247,33,332,162,3.70766988821821,1251,1925
473,87,526,148,1.93940196968034,1252,1926
286,136,365,217,2.71550216350494,1252,1927
133,51,202,138,2.66497279535833,1253,1928
1191,226,1487,515,9.92848991538995,1254,1929
117,174,141,199,0.831730725655846,1255,1930
1022,270,1065,307,1.36145804195355,1256,1931
909,277,952,326,1.56460857724864,1257,1932
403,113,454,164,1.73099740034467,1258,1933
574,232,630,281,1.78586449653942,1259,1934
42,47,93,110,1.94533287639931,1260,1935
344,80,396,140,1.9055455911628,1260,1936
393,67,449,130,2.02298788923711,1261,1937
125,102,175,158,1.80175914039585,1261,1938
204,72,252,120,1.62917402385381,1262,1939
530,67,575,119,1.6504253997076,1262,1940
516,84,549,125,1.26313894722631,1263,1941
100,90,138,135,1.41355721497221,1263,1942
696,80,770,149,2.42827346071236,1264,1943
304,109,335,146,1.15848176507013,1265,1944
355,109,396,147,1.34164078649987,1266,1945
630,304,674,345,1.44339599556047,1267,1946
541,287,577,322,1.20502946022079,1268,1947
570,264,604,301,1.20598507453451,1268,1948
767,301,797,328,0.968660931389307,1269,1949
723,301,743,323,0.713571299871288,1269,1950
568,228,607,281,1.57926565213076,1270,1951
697,232,748,284,1.74805034252449,1270,1952
346,188,406,253,2.1230167215545,1271,1953
347,272,417,343,2.39290952607908,1272,1954
349,246,382,289,1.30087970235529,1273,1955
612,187,665,249,1.95758218218291,1274,1956
509,20,549,64,1.42714259974258,1274,1957
736,75,841,193,3.79086058830973,1275,1958
915,80,1109,341,7.80487232438815,1276,1959
893,109,1080,352,7.3589651446382,1277,1960
876,102,1074,348,7.57883368335788,1278,1961
636,87,716,210,3.52146333219586,1282,1962
606,88,704,219,3.92640293398423,1283,1963
723,97,816,232,3.9343899145865,1284,1964
433,93,549,230,4.3083175370439,1285,1965
455,123,593,271,4.85654692142473,1288,1966
545,83,668,243,4.84354250523313,1289,1967
593,39,700,200,4.63951721626292,1290,1968
625,41,726,187,4.26072669858089,1291,1969
865,141,967,259,3.74338456480229,1292,1970
771,41,884,183,4.35538838681466,1293,1971
672,100,754,223,3.54786245505657,1294,1972
877,57,1007,217,4.94772675074119,1295,1973
641,61,786,223,5.21794442285466,1296,1974
678,45,822,236,5.74081806017226,1297,1975
717,39,842,232,5.51864331153953,1298,1976
664,51,804,238,5.60640205479414,1299,1977
484,74,606,251,5.15933018908463,1300,1978
461,30,567,226,5.34785489705919,1301,1979
558,13,719,254,6.95594364554515,1302,1980
729,100,859,252,4.8002399940003,1303,1981
616,114,732,261,4.49415620556295,1304,1982
762,120,946,349,7.05032424786265,1305,1983
803,30,959,242,6.31706260852305,1306,1984
300,7,530,219,7.50720613810491,1306,1985
913,189,1080,411,6.6672069114435,1307,1986
913,185,1076,433,7.12250293085233,1308,1987
837,209,1065,476,8.42646117892915,1309,1988
863,226,1054,480,7.62720604153316,1310,1989
826,241,1009,507,7.74887862855007,1311,1990
828,239,1000,478,7.06697106262648,1312,1991
867,248,1035,511,7.48988437827981,1313,1992
1070,237,1250,520,8.04945116141467,1314,1993
1089,259,1291,541,8.32519837601483,1315,1994
848,215,1083,509,9.03309116526563,1316,1995
1063,165,1248,459,8.33671014249626,1317,1996
952,226,1161,528,8.81440638954206,1318,1997
800,302,989,561,7.69506023368238,1319,1998
1115,350,1322,559,7.05983569213902,1320,1999
1324,30,1520,296,7.92988474065039,1321,2000
1385,17,1587,333,9.00111993031978,1322,2001
996,226,1237,502,8.79386331483495,1323,2002
1052,63,1270,307,7.85280586796847,1324,2003
1052,104,1270,376,8.3659194354237,1325,2004
1141,104,1363,389,8.67024705530356,1326,2005
1013,287,1224,496,7.12771716610585,1327,2006
280,69,351,175,3.06195231837467,1328,2007
278,112,351,213,2.99086609529748,1329,2008
357,50,428,164,3.22324556929813,1330,2009
323,32,396,146,3.24887672896341,1331,2010
273,39,353,158,3.44138576739081,1332,2011
167,13,264,126,3.57414717100457,1336,2012
338,16,417,130,3.32874030227652,1337,2013
356,46,422,147,2.89565743830309,1338,2014
198,4,333,83,3.75398668085011,1339,2015
439,0,596,100,4.46741804625446,1340,2016
648,448,730,530,2.78317229075025,1341,2017
1109,561,1207,654,3.24248793367069,1342,2018
250,9,304,72,1.99142160277526,1343,2019
300,59,358,134,2.27544808774008,1344,2020
316,8,371,75,2.08039996154586,1345,2021
367,9,424,69,1.98620844827526,1346,2022
277,78,329,133,1.81656378913596,1348,2023
345,54,391,114,1.81450158445784,1349,2024
330,9,383,80,2.12640541760032,1350,2025
127,143,173,200,1.75790784741408,1351,2026
238,132,276,192,1.70450696683821,1351,2027
283,169,317,222,1.51123790317739,1351,2028
441,151,483,196,1.47731648606519,1351,2029
371,159,403,208,1.40456398928636,1351,2030
148,129,201,196,2.05027998088066,1352,2031
314,158,359,222,1.87768367943059,1352,2032
280,109,329,186,2.19045200814809,1353,2033
327,171,358,212,1.23360933848605,1354,2034
217,216,244,253,1.09929431909748,1354,2035
151,71,187,118,1.42087297109911,1355,2036
231,55,277,112,1.75790784741408,1355,2037
378,85,415,131,1.41681332574196,1355,2038
143,49,211,134,2.6124746888726,1356,2039
522,85,630,226,4.26261891329732,1357,2040
865,487,900,528,1.29377586930658,1358,2041
84,323,130,374,1.64833006403451,1359,2042
188,333,242,387,1.83282077683553,1359,2043
696,326,726,359,1.07035694980693,1359,2044
401,319,432,355,1.14018945794109,1359,2045
233,330,317,413,2.83413478860833,1360,2046
506,387,557,435,1.68085692430974,1361,2047
265,281,359,384,3.34668791493919,1362,2048
900,378,936,410,1.15599307956406,1362,2049
810,371,864,426,1.84986918456414,1362,2050
278,232,351,326,2.8564033328646,1363,2051
986,219,1107,378,4.79531771627282,1363,2052
813,296,972,430,4.99044206458706,1363,2053
509,142,562,216,2.18452740884613,1364,2054
638,145,687,207,1.89660749761251,1364,2055
862,161,925,242,2.46277891821414,1364,2056
330,122,396,183,2.15693115328237,1364,2057
726,81,845,210,4.21211965642003,1365,2058
46,172,75,205,1.05436236655146,1366,2059
216,217,245,249,1.03645549832108,1366,2060
291,113,333,170,1.69926101585366,1366,2061
379,225,409,267,1.23873483845414,1366,2062
447,261,487,310,1.51808300168337,1366,2063
531,237,563,284,1.36462742167963,1366,2064
319,2,419,99,3.34358849142654,1367,2065
207,157,242,204,1.40640819110243,1367,2066
161,151,191,192,1.21928503640453,1367,2067
104,84,162,155,2.20029088985979,1368,2068
234,224,269,268,1.34934650849958,1368,2069
298,205,321,244,1.08664621657649,1368,2070
362,217,385,240,0.780645886429948,1368,2071
473,205,526,261,1.85049182651532,1369,2072
370,219,399,257,1.14724016666084,1369,2073
254,258,283,295,1.12825529026014,1369,2074
528,437,585,496,1.96887785299139,1370,2075
817,391,883,457,2.24011428279898,1370,2076
1011,411,1059,463,1.6984133772436,1370,2077
680,411,735,463,1.81656378913596,1370,2078
1030,215,1174,385,5.34699317373793,1371,2079
648,624,691,663,1.3932408262752,1371,2080
1496,102,1654,296,6.00479808153447,1371,2081
793,561,846,620,1.90342848565424,1371,2082
837,93,943,209,3.77128519207975,1372,2083
978,126,1080,257,3.98465054929538,1372,2084
824,507,848,537,0.92204989019033,1373,2085
1013,554,1048,591,1.2223518315117,1373,2086
714,106,793,201,2.9653357314139,1374,2087
509,216,574,278,2.15586270434831,1374,2088
690,67,764,142,2.52867079707897,1375,2089
709,126,791,229,3.15971644297396,1376,2090
503,223,580,313,2.84265791118101,1376,2091
1443,285,1526,376,2.95599729363882,1377,2092
454,341,528,417,2.54581067638581,1377,2093
335,387,465,520,4.46354836425013,1378,2094
1172,357,1267,450,3.19064632950755,1379,2095
146,385,230,470,2.86807531281869,1379,2096
885,478,1117,667,7.18177693889193,1380,2097
804,387,867,457,2.26020883990838,1381,2098
1609,450,1674,533,2.53015098363714,1381,2099
333,196,585,478,9.07657027736799,1382,2100
754,365,889,498,4.5482374608193,1383,2101
624,474,722,580,3.46465582706277,1384,2102
1341,198,1533,430,7.22746760629198,1385,2103
375,46,538,235,5.98991151854516,1386,2104
364,41,501,214,5.29622960227368,1387,2105
822,407,880,454,1.79166068216055,1389,2106
648,354,717,433,2.51737005622932,1390,2107
296,420,350,463,1.65669550612054,1390,2108
404,487,459,546,1.93583470368728,1391,2109
876,489,911,528,1.25765496063109,1391,2110
1628,480,1702,548,2.41197014906901,1391,2111
435,487,511,550,2.36920239743252,1392,2112
1102,263,1178,324,2.33886126138341,1393,2113
1265,246,1348,309,2.50084145838956,1394,2114
1083,496,1115,522,0.989545350148239,1394,2115
389,296,465,361,2.40011999700015,1395,2116
270,313,383,450,4.26214593837424,1396,2117
1257,235,1350,324,3.08938828896596,1396,2118
1626,546,1683,593,1.77307867845733,1396,2119
811,226,917,333,3.61476970220787,1397,2120
1391,213,1498,324,3.70020539970418,1398,2121
607,215,704,333,3.66603436972432,1399,2122
814,141,859,197,1.72416240534353,1400,2123
208,17,294,103,2.91893679273807,1401,2124
257,8,343,107,3.14729598226795,1402,2125
511,51,574,131,2.44387888406934,1403,2126
370,64,448,154,2.85831838674421,1405,2127
211,4,325,148,4.40790562512402,1406,2128
349,84,484,213,4.48138550004349,1407,2129
